collection_id,retrieved_at_utc,retrieved_at_local,provider,location_id,street_name,sample_description,query_latitude,query_longitude,status,frc,current_speed_kmph,free_flow_speed_kmph,speed_ratio,speed_reduction_percent,congestion_level,current_travel_time_seconds,free_flow_travel_time_seconds,delay_seconds,travel_time_delay_percent,confidence,road_closure,openlr,segment_start_latitude,segment_start_longitude,segment_end_latitude,segment_end_longitude,segment_point_count,error_type,error_message
20260822T055547Z-5e029e7bfd,2026-08-22T05:55:49.931118+00:00,2026-08-22T12:55:49.931118+07:00,tomtom_flow_segment_v4,kinh_duong_vuong,Kinh Dương Vương,Representative western gateway section near Phú Lâm,10.7497280,106.6285560,ok,FRC2,25.0,35.0,0.7143,28.571,moderate,1449.0,1035.0,414.0,40.0,1.0,false,C0vbdgeoKRNTGvzd+5gSVij3ov8wE1ha8Yv2CxJUDv2Q/jMSBg==,10.767476,106.6742635,10.7240135,106.6015595,342,,
20260822T055547Z-5e029e7bfd,2026-08-22T05:55:50.106599+00:00,2026-08-22T12:55:50.106599+07:00,tomtom_flow_segment_v4,nguyen_tat_thanh,Nguyễn Tất Thành,Representative southern port corridor section in District 4,10.7625560,106.7082990,ok,FRC2,22.0,35.0,0.6286,37.143,moderate,869.0,546.0,323.0,59.158,0.9975,false,C0vgbwerpBNLSQZM9H8SThACyv3xExs=,10.7865868,106.7015965,10.7518655,106.7248553,178,,
20260822T061535Z-98641f972b,2026-08-22T06:15:35.777061+00:00,2026-08-22T13:15:35.777061+07:00,tomtom_flow_segment_v4,cong_hoa,Cộng Hòa,Mid-corridor representative section,10.8015180,106.6520970,ok,FRC2,26.0,38.0,0.6842,31.579,moderate,249.0,170.0,79.0,46.471,1.0,false,C0vZLAeuOhNXHvmWAIYSCA==,10.8008011,106.6617027,10.8021423,106.6452822,42,,
20260822T061535Z-98641f972b,2026-08-22T06:15:36.016071+00:00,2026-08-22T13:15:36.016071+07:00,tomtom_flow_segment_v4,truong_chinh,Trường Chinh,Mid-corridor representative section,10.8193240,106.6312200,ok,FRC5,33.0,33.0,1.0,0.0,free_flow,182.0,182.0,0.0,0.0,1.0,false,C0vUMgevrCugHP44BZMrCQ==,10.8087391,106.6343522,10.8230018,106.6297951,34,,
20260822T061535Z-98641f972b,2026-08-22T06:15:36.265755+00:00,2026-08-22T13:15:36.265755+07:00,tomtom_flow_segment_v4,dien_bien_phu,Điện Biên Phủ,Representative section near Hàng Xanh,10.8012760,106.7128320,ok,FRC7,19.0,19.0,1.0,0.0,free_flow,59.0,59.0,0.0,0.0,1.0,false,C0vieQeuTT/oBQEX/8Q/Fg==,10.8012195,106.7127867,10.8006134,106.7155708,11,,
20260822T061535Z-98641f972b,2026-08-22T06:15:36.515000+00:00,2026-08-22T13:15:36.515000+07:00,tomtom_flow_segment_v4,nguyen_huu_canh,Nguyễn Hữu Cảnh,Representative section near Landmark 81,10.7926990,106.7181560,ok,FRC2,37.0,37.0,1.0,0.0,free_flow,272.0,272.0,0.0,0.0,1.0,false,C0vjuQetzxNND/9p/S8SUCD7VPxuEh8=,10.7985011,106.7196558,10.7821544,106.7061817,101,,
20260822T061535Z-98641f972b,2026-08-22T06:15:36.772045+00:00,2026-08-22T13:15:36.772045+07:00,tomtom_flow_segment_v4,vo_nguyen_giap,Võ Nguyên Giáp,Representative eastern gateway section,10.8019750,106.7459740,ok,FRC4,43.0,43.0,1.0,0.0,free_flow,170.0,170.0,0.0,0.0,1.0,false,C0vmUweuFieIIgcMAZkjEw==,10.8000366,106.7339413,10.8041217,106.7519805,27,,
20260822T061535Z-98641f972b,2026-08-22T06:15:37.011184+00:00,2026-08-22T13:15:37.011184+07:00,tomtom_flow_segment_v4,nguyen_van_linh,Nguyễn Văn Linh,Representative section near Nguyễn Hữu Thọ,10.7282150,106.6992090,ok,FRC1,37.0,41.0,0.9024,9.756,free_flow,990.0,893.0,97.0,10.862,1.0,false,C0vfAwehAgonrR7qDzYKEw==,10.7281884,106.6937806,10.7671246,106.7729232,145,,
20260822T061535Z-98641f972b,2026-08-22T06:15:37.275933+00:00,2026-08-22T13:15:37.275933+07:00,tomtom_flow_segment_v4,vo_van_kiet,Võ Văn Kiệt,Central-west representative section,10.7500210,106.6674470,ok,FRC7,34.0,34.0,1.0,0.0,free_flow,52.0,52.0,0.0,0.0,1.0,false,C0vaKwelDzvrCAG4/7k7Fg==,10.7504493,106.6671623,10.7497305,106.6715625,18,,
20260822T061535Z-98641f972b,2026-08-22T06:15:37.541234+00:00,2026-08-22T13:15:37.541234+07:00,tomtom_flow_segment_v4,cach_mang_thang_tam,Cách Mạng Tháng Tám,Representative central section,10.7794710,106.6785630,ok,FRC2,18.0,31.0,0.5806,41.935,moderate,2169.0,1259.0,910.0,72.28,1.0,false,C0vhRgeowRNYGvqTAIkSWgb+3wCdEloH/pkAwxJaDf2SAUgTWgv90QEtE1oK/g0BCRNaCf44APgSWgX+/wCGE1sE/xgAfBNaBf8TAHsTWgP/SwBgE1oU/239XBJOOgNP9FkTHg==,10.7707389,106.7062086,10.7552264,106.6624054,416,,
20260822T061535Z-98641f972b,2026-08-22T06:15:37.814861+00:00,2026-08-22T13:15:37.814861+07:00,tomtom_flow_segment_v4,pham_van_dong,Phạm Văn Đồng,Representative north-eastern corridor section near Bình Thạnh,10.8228100,106.7015400,ok,FRC2,36.0,42.0,0.8571,14.286,light,1453.0,1245.0,208.0,16.707,0.9961,false,C0vsAAe7fBJyQ/i69OAaco3l0PP9GnUS/F3/8Rt3A/9g//Mbdwr/vgBcG2QHAOL/sRsA,10.8736284,106.7651233,10.814243,106.6701557,396,,
20260822T061535Z-98641f972b,2026-08-22T06:15:38.059797+00:00,2026-08-22T13:15:38.059797+07:00,tomtom_flow_segment_v4,mai_chi_tho,Mai Chí Thọ,Representative eastern corridor section near An Lợi Đông,10.7752100,106.7270640,ok,FRC4,37.0,37.0,1.0,0.0,free_flow,935.0,935.0,0.0,0.0,1.0,false,C0vpLAer2COUHvpe/QIjlRD88f5qI5UF/xL/hSOVBP8a/4ojlQv9sv8yI5ZfDQ0GPyMT,10.7877025,106.749592,10.7875081,106.7501727,103,,
20260822T061535Z-98641f972b,2026-08-22T06:15:38.325122+00:00,2026-08-22T13:15:38.325122+07:00,tomtom_flow_segment_v4,kinh_duong_vuong,Kinh Dương Vương,Representative western gateway section near Phú Lâm,10.7497280,106.6285560,ok,FRC2,26.0,34.0,0.7647,23.529,light,1393.0,1065.0,328.0,30.798,1.0,false,C0vbdgeoKRNTGvzd+5gSVij3ov8wE1ha8Yv2CxJUDv2Q/jMSBg==,10.767476,106.6742635,10.7240135,106.6015595,342,,
20260822T061535Z-98641f972b,2026-08-22T06:15:38.571342+00:00,2026-08-22T13:15:38.571342+07:00,tomtom_flow_segment_v4,nguyen_tat_thanh,Nguyễn Tất Thành,Representative southern port corridor section in District 4,10.7625560,106.7082990,ok,FRC2,22.0,35.0,0.6286,37.143,moderate,869.0,546.0,323.0,59.158,1.0,false,C0vgbwerpBNLSQZM9H8SThACyv3xExs=,10.7865868,106.7015965,10.7518655,106.7248553,178,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:38.374632+00:00,2026-08-22T14:05:38.374632+07:00,tomtom_flow_segment_v4,cong_hoa,Cộng Hòa,Mid-corridor representative section,10.8015180,106.6520970,ok,FRC2,27.0,39.0,0.6923,30.769,moderate,240.0,166.0,74.0,44.578,1.0,false,C0vZLAeuOhNXHvmWAIYSCA==,10.8008011,106.6617027,10.8021423,106.6452822,42,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:38.663002+00:00,2026-08-22T14:05:38.663002+07:00,tomtom_flow_segment_v4,truong_chinh,Trường Chinh,Mid-corridor representative section,10.8193240,106.6312200,ok,FRC5,22.0,34.0,0.6471,35.294,moderate,273.0,177.0,96.0,54.237,1.0,false,C0vUMgevrCugHP44BZMrCQ==,10.8087391,106.6343522,10.8230018,106.6297951,34,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:38.956666+00:00,2026-08-22T14:05:38.956666+07:00,tomtom_flow_segment_v4,dien_bien_phu,Điện Biên Phủ,Representative section near Hàng Xanh,10.8012760,106.7128320,ok,FRC7,5.0,20.0,0.25,75.0,heavy,227.0,56.0,171.0,305.357,1.0,false,C0vieQeuTT/oBQEX/8Q/Fg==,10.8012195,106.7127867,10.8006134,106.7155708,11,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:39.243957+00:00,2026-08-22T14:05:39.243957+07:00,tomtom_flow_segment_v4,nguyen_huu_canh,Nguyễn Hữu Cảnh,Representative section near Landmark 81,10.7926990,106.7181560,ok,FRC2,30.0,37.0,0.8108,18.919,light,336.0,272.0,64.0,23.529,1.0,false,C0vjuQetzxNND/9p/S8SUCD7VPxuEh8=,10.7985011,106.7196558,10.7821544,106.7061817,101,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:39.532153+00:00,2026-08-22T14:05:39.532153+07:00,tomtom_flow_segment_v4,vo_nguyen_giap,Võ Nguyên Giáp,Representative eastern gateway section,10.8019750,106.7459740,ok,FRC4,43.0,43.0,1.0,0.0,free_flow,170.0,170.0,0.0,0.0,1.0,false,C0vmUweuFieIIgcMAZkjEw==,10.8000366,106.7339413,10.8041217,106.7519805,27,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:39.820581+00:00,2026-08-22T14:05:39.820581+07:00,tomtom_flow_segment_v4,nguyen_van_linh,Nguyễn Văn Linh,Representative section near Nguyễn Hữu Thọ,10.7282150,106.6992090,ok,FRC1,41.0,41.0,1.0,0.0,free_flow,893.0,893.0,0.0,0.0,1.0,false,C0vfAwehAgonrR7qDzYKEw==,10.7281884,106.6937806,10.7671246,106.7729232,145,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:40.105467+00:00,2026-08-22T14:05:40.105467+07:00,tomtom_flow_segment_v4,vo_van_kiet,Võ Văn Kiệt,Central-west representative section,10.7500210,106.6674470,ok,FRC7,34.0,34.0,1.0,0.0,free_flow,52.0,52.0,0.0,0.0,1.0,false,C0vaKwelDzvrCAG4/7k7Fg==,10.7504493,106.6671623,10.7497305,106.6715625,18,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:40.432359+00:00,2026-08-22T14:05:40.432359+07:00,tomtom_flow_segment_v4,cach_mang_thang_tam,Cách Mạng Tháng Tám,Representative central section,10.7794710,106.6785630,ok,FRC2,19.0,30.0,0.6333,36.667,moderate,2055.0,1301.0,754.0,57.955,1.0,false,C0vhRgeowRNYGvqTAIkSWgb+3wCdEloH/pkAwxJaDf2SAUgTWgv90QEtE1oK/g0BCRNaCf44APgSWgX+/wCGE1sE/xgAfBNaBf8TAHsTWgP/SwBgE1oU/239XBJOOgNP9FkTHg==,10.7707389,106.7062086,10.7552264,106.6624054,416,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:40.759673+00:00,2026-08-22T14:05:40.759673+07:00,tomtom_flow_segment_v4,pham_van_dong,Phạm Văn Đồng,Representative north-eastern corridor section near Bình Thạnh,10.8228100,106.7015400,ok,FRC2,35.0,42.0,0.8333,16.667,light,1494.0,1245.0,249.0,20.0,0.9991,false,C0vsAAe7fBJyQ/i69OAaco3l0PP9GnUS/F3/8Rt3A/9g//Mbdwr/vgBcG2QHAOL/sRsA,10.8736284,106.7651233,10.814243,106.6701557,396,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:41.048423+00:00,2026-08-22T14:05:41.048423+07:00,tomtom_flow_segment_v4,mai_chi_tho,Mai Chí Thọ,Representative eastern corridor section near An Lợi Đông,10.7752100,106.7270640,ok,FRC4,37.0,37.0,1.0,0.0,free_flow,935.0,935.0,0.0,0.0,1.0,false,C0vpLAer2COUHvpe/QIjlRD88f5qI5UF/xL/hSOVBP8a/4ojlQv9sv8yI5ZfDQ0GPyMT,10.7877025,106.749592,10.7875081,106.7501727,103,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:41.378480+00:00,2026-08-22T14:05:41.378480+07:00,tomtom_flow_segment_v4,kinh_duong_vuong,Kinh Dương Vương,Representative western gateway section near Phú Lâm,10.7497280,106.6285560,ok,FRC2,25.0,34.0,0.7353,26.471,moderate,1449.0,1065.0,384.0,36.056,1.0,false,C0vbdgeoKRNTGvzd+5gSVij3ov8wE1ha8Yv2CxJUDv2Q/jMSBg==,10.767476,106.6742635,10.7240135,106.6015595,342,,
20260822T070538Z-4c46eb8d47,2026-08-22T07:05:41.667718+00:00,2026-08-22T14:05:41.667718+07:00,tomtom_flow_segment_v4,nguyen_tat_thanh,Nguyễn Tất Thành,Representative southern port corridor section in District 4,10.7625560,106.7082990,ok,FRC2,24.0,35.0,0.6857,31.429,moderate,796.0,546.0,250.0,45.788,0.9975,false,C0vgbwerpBNLSQZM9H8SThACyv3xExs=,10.7865868,106.7015965,10.7518655,106.7248553,178,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:33.569727+00:00,2026-08-22T14:45:33.569727+07:00,tomtom_flow_segment_v4,cong_hoa,Cộng Hòa,Mid-corridor representative section,10.8015180,106.6520970,ok,FRC2,39.0,39.0,1.0,0.0,free_flow,166.0,166.0,0.0,0.0,1.0,false,C0vZLAeuOhNXHvmWAIYSCA==,10.8008011,106.6617027,10.8021423,106.6452822,42,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:33.759256+00:00,2026-08-22T14:45:33.759256+07:00,tomtom_flow_segment_v4,truong_chinh,Trường Chinh,Mid-corridor representative section,10.8193240,106.6312200,ok,FRC5,18.0,32.0,0.5625,43.75,moderate,334.0,188.0,146.0,77.66,1.0,false,C0vUMgevrCugHP44BZMrCQ==,10.8087391,106.6343522,10.8230018,106.6297951,34,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:33.938168+00:00,2026-08-22T14:45:33.938168+07:00,tomtom_flow_segment_v4,dien_bien_phu,Điện Biên Phủ,Representative section near Hàng Xanh,10.8012760,106.7128320,ok,FRC7,9.0,19.0,0.4737,52.632,heavy,126.0,59.0,67.0,113.559,1.0,false,C0vieQeuTT/oBQEX/8Q/Fg==,10.8012195,106.7127867,10.8006134,106.7155708,11,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:34.123886+00:00,2026-08-22T14:45:34.123886+07:00,tomtom_flow_segment_v4,nguyen_huu_canh,Nguyễn Hữu Cảnh,Representative section near Landmark 81,10.7926990,106.7181560,ok,FRC2,28.0,37.0,0.7568,24.324,light,360.0,272.0,88.0,32.353,1.0,false,C0vjuQetzxNND/9p/S8SUCD7VPxuEh8=,10.7985011,106.7196558,10.7821544,106.7061817,101,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:34.311528+00:00,2026-08-22T14:45:34.311528+07:00,tomtom_flow_segment_v4,vo_nguyen_giap,Võ Nguyên Giáp,Representative eastern gateway section,10.8019750,106.7459740,ok,FRC4,43.0,43.0,1.0,0.0,free_flow,170.0,170.0,0.0,0.0,1.0,false,C0vmUweuFieIIgcMAZkjEw==,10.8000366,106.7339413,10.8041217,106.7519805,27,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:34.497926+00:00,2026-08-22T14:45:34.497926+07:00,tomtom_flow_segment_v4,nguyen_van_linh,Nguyễn Văn Linh,Representative section near Nguyễn Hữu Thọ,10.7282150,106.6992090,ok,FRC1,41.0,41.0,1.0,0.0,free_flow,893.0,893.0,0.0,0.0,1.0,false,C0vfAwehAgonrR7qDzYKEw==,10.7281884,106.6937806,10.7671246,106.7729232,145,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:34.687643+00:00,2026-08-22T14:45:34.687643+07:00,tomtom_flow_segment_v4,vo_van_kiet,Võ Văn Kiệt,Central-west representative section,10.7500210,106.6674470,ok,FRC7,34.0,34.0,1.0,0.0,free_flow,52.0,52.0,0.0,0.0,1.0,false,C0vaKwelDzvrCAG4/7k7Fg==,10.7504493,106.6671623,10.7497305,106.6715625,18,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:34.872072+00:00,2026-08-22T14:45:34.872072+07:00,tomtom_flow_segment_v4,cach_mang_thang_tam,Cách Mạng Tháng Tám,Representative central section,10.7794710,106.6785630,ok,FRC2,17.0,30.0,0.5667,43.333,moderate,2296.0,1301.0,995.0,76.48,1.0,false,C0vhRgeowRNYGvqTAIkSWgb+3wCdEloH/pkAwxJaDf2SAUgTWgv90QEtE1oK/g0BCRNaCf44APgSWgX+/wCGE1sE/xgAfBNaBf8TAHsTWgP/SwBgE1oU/239XBJOOgNP9FkTHg==,10.7707389,106.7062086,10.7552264,106.6624054,416,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:35.052249+00:00,2026-08-22T14:45:35.052249+07:00,tomtom_flow_segment_v4,pham_van_dong,Phạm Văn Đồng,Representative north-eastern corridor section near Bình Thạnh,10.8228100,106.7015400,ok,FRC2,35.0,42.0,0.8333,16.667,light,1494.0,1245.0,249.0,20.0,0.998,false,C0vsAAe7fBJyQ/i69OAaco3l0PP9GnUS/F3/8Rt3A/9g//Mbdwr/vgBcG2QHAOL/sRsA,10.8736284,106.7651233,10.814243,106.6701557,396,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:35.238599+00:00,2026-08-22T14:45:35.238599+07:00,tomtom_flow_segment_v4,mai_chi_tho,Mai Chí Thọ,Representative eastern corridor section near An Lợi Đông,10.7752100,106.7270640,ok,FRC4,37.0,37.0,1.0,0.0,free_flow,935.0,935.0,0.0,0.0,1.0,false,C0vpLAer2COUHvpe/QIjlRD88f5qI5UF/xL/hSOVBP8a/4ojlQv9sv8yI5ZfDQ0GPyMT,10.7877025,106.749592,10.7875081,106.7501727,103,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:35.424046+00:00,2026-08-22T14:45:35.424046+07:00,tomtom_flow_segment_v4,kinh_duong_vuong,Kinh Dương Vương,Representative western gateway section near Phú Lâm,10.7497280,106.6285560,ok,FRC2,25.0,35.0,0.7143,28.571,moderate,1449.0,1035.0,414.0,40.0,1.0,false,C0vbdgeoKRNTGvzd+5gSVij3ov8wE1ha8Yv2CxJUDv2Q/jMSBg==,10.767476,106.6742635,10.7240135,106.6015595,342,,
20260822T074533Z-55b80797fc,2026-08-22T07:45:35.606131+00:00,2026-08-22T14:45:35.606131+07:00,tomtom_flow_segment_v4,nguyen_tat_thanh,Nguyễn Tất Thành,Representative southern port corridor section in District 4,10.7625560,106.7082990,ok,FRC2,23.0,35.0,0.6571,34.286,moderate,831.0,546.0,285.0,52.198,0.9892,false,C0vgbwerpBNLSQZM9H8SThACyv3xExs=,10.7865868,106.7015965,10.7518655,106.7248553,178,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:58.031396+00:00,2026-08-22T15:12:58.031396+07:00,tomtom_flow_segment_v4,cong_hoa,Cộng Hòa,Mid-corridor representative section,10.8015180,106.6520970,ok,FRC2,28.0,39.0,0.7179,28.205,moderate,231.0,166.0,65.0,39.157,1.0,false,C0vZLAeuOhNXHvmWAIYSCA==,10.8008011,106.6617027,10.8021423,106.6452822,42,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:58.234753+00:00,2026-08-22T15:12:58.234753+07:00,tomtom_flow_segment_v4,truong_chinh,Trường Chinh,Mid-corridor representative section,10.8193240,106.6312200,ok,FRC5,19.0,32.0,0.5938,40.625,moderate,316.0,188.0,128.0,68.085,1.0,false,C0vUMgevrCugHP44BZMrCQ==,10.8087391,106.6343522,10.8230018,106.6297951,34,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:58.426403+00:00,2026-08-22T15:12:58.426403+07:00,tomtom_flow_segment_v4,dien_bien_phu,Điện Biên Phủ,Representative section near Hàng Xanh,10.8012760,106.7128320,ok,FRC7,19.0,19.0,1.0,0.0,free_flow,59.0,59.0,0.0,0.0,1.0,false,C0vieQeuTT/oBQEX/8Q/Fg==,10.8012195,106.7127867,10.8006134,106.7155708,11,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:58.611673+00:00,2026-08-22T15:12:58.611673+07:00,tomtom_flow_segment_v4,nguyen_huu_canh,Nguyễn Hữu Cảnh,Representative section near Landmark 81,10.7926990,106.7181560,ok,FRC2,30.0,37.0,0.8108,18.919,light,336.0,272.0,64.0,23.529,1.0,false,C0vjuQetzxNND/9p/S8SUCD7VPxuEh8=,10.7985011,106.7196558,10.7821544,106.7061817,101,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:58.819314+00:00,2026-08-22T15:12:58.819314+07:00,tomtom_flow_segment_v4,vo_nguyen_giap,Võ Nguyên Giáp,Representative eastern gateway section,10.8019750,106.7459740,ok,FRC4,33.0,43.0,0.7674,23.256,light,222.0,170.0,52.0,30.588,1.0,false,C0vmUweuFieIIgcMAZkjEw==,10.8000366,106.7339413,10.8041217,106.7519805,27,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:59.002158+00:00,2026-08-22T15:12:59.002158+07:00,tomtom_flow_segment_v4,nguyen_van_linh,Nguyễn Văn Linh,Representative section near Nguyễn Hữu Thọ,10.7282150,106.6992090,ok,FRC1,41.0,41.0,1.0,0.0,free_flow,893.0,893.0,0.0,0.0,1.0,false,C0vfAwehAgonrR7qDzYKEw==,10.7281884,106.6937806,10.7671246,106.7729232,145,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:59.183405+00:00,2026-08-22T15:12:59.183405+07:00,tomtom_flow_segment_v4,vo_van_kiet,Võ Văn Kiệt,Central-west representative section,10.7500210,106.6674470,ok,FRC7,34.0,34.0,1.0,0.0,free_flow,52.0,52.0,0.0,0.0,1.0,false,C0vaKwelDzvrCAG4/7k7Fg==,10.7504493,106.6671623,10.7497305,106.6715625,18,,
20260822T081257Z-0e333b7aa7,2026-08-22T08:12:59.369430+00:00,2026-08-22T15:12:59.369430+07:00,tomtom_flow_segment_v4,cach_mang_thang_tam,Cách Mạng Tháng Tám,Representative central section,10.7794710,106.6785630,ok,FRC2,18.0,30.0,0.6,40.0,moderate,2169.0,1301.0,868.0,66.718,1.0,false,C0vhRgeowRNYGvqTAIkSWgb+3wCdEloH/pkAwxJaDf2SAUgTWgv90QEtE1oK/g0BCRNaCf44APgSWgX+/wCGE1sE/xgAfBNaBf8TAHsTWgP/SwBgE1oU/239XBJOOgNP9FkTHg==,10.7707389,106.7062086,10.7552264,106.6624054,416,,
